GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
19181,Warren ,B19126_001,75713,2319,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19181,Warren ,B19126_003,89803,3760,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19181,Warren ,B19126_007,45260,8698,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19181,Warren ,B19126_010,29421,7119,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19183,Washington ,B19126_001,63619,2112,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19183,Washington ,B19126_003,69006,8125,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19183,Washington ,B19126_007,44205,20530,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19183,Washington ,B19126_010,25702,3443,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19185,Wayne ,B19126_001,46831,4618,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19185,Wayne ,B19126_003,66597,9048,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19185,Wayne ,B19126_007,11875,16902,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19185,Wayne ,B19126_010,22679,7080,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19187,Webster ,B19126_001,56500,3152,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19187,Webster ,B19126_003,73491,6023,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19187,Webster ,B19126_007,28663,12575,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19187,Webster ,B19126_010,22131,8356,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19189,Winnebago ,B19126_001,62168,2962,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19189,Winnebago ,B19126_003,67865,9010,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19189,Winnebago ,B19126_007,42614,3120,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19189,Winnebago ,B19126_010,19500,9160,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19191,Winneshiek ,B19126_001,63547,1728,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19191,Winneshiek ,B19126_003,76411,4182,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19191,Winneshiek ,B19126_007,43516,6847,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19191,Winneshiek ,B19126_010,22478,4048,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19193,Woodbury ,B19126_001,57304,2092,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19193,Woodbury ,B19126_003,71399,3072,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19193,Woodbury ,B19126_007,31250,9544,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19193,Woodbury ,B19126_010,20189,3638,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19195,Worth ,B19126_001,59246,4967,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19195,Worth ,B19126_003,68333,9586,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19195,Worth ,B19126_007,40813,13948,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19195,Worth ,B19126_010,15000,8060,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19197,Wright ,B19126_001,56237,3436,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19197,Wright ,B19126_003,73109,2975,2011,Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19197,Wright ,B19126_007,27401,21498,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19197,Wright ,B19126_010,21458,5953,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2011 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19001,Adair ,B19126_001,59052,3459,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19001,Adair ,B19126_003,68542,9142,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19001,Adair ,B19126_007,44531,13801,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19001,Adair ,B19126_010,23889,9060,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19003,Adams ,B19126_001,57262,3379,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19003,Adams ,B19126_003,65694,5192,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19003,Adams ,B19126_007,35500,10152,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19003,Adams ,B19126_010,22750,12045,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19005,Allamakee ,B19126_001,54114,3087,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19005,Allamakee ,B19126_003,57929,8926,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19005,Allamakee ,B19126_007,37672,12515,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19005,Allamakee ,B19126_010,21458,7756,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19007,Appanoose ,B19126_001,45982,4017,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19007,Appanoose ,B19126_003,58438,5223,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19007,Appanoose ,B19126_007,30769,14495,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19007,Appanoose ,B19126_010,23462,8284,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19009,Audubon ,B19126_001,58427,5268,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19009,Audubon ,B19126_003,72548,10746,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19009,Audubon ,B19126_007,33750,13406,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19009,Audubon ,B19126_010,33958,1765,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19011,Benton ,B19126_001,69299,2976,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19011,Benton ,B19126_003,85436,5539,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19011,Benton ,B19126_007,46250,16386,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19011,Benton ,B19126_010,21862,2271,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19013,Black Hawk ,B19126_001,59525,1875,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19013,Black Hawk ,B19126_003,73294,3180,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19013,Black Hawk ,B19126_007,36989,7196,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19013,Black Hawk ,B19126_010,20063,3445,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19015,Boone ,B19126_001,68486,3410,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19015,Boone ,B19126_003,77750,4399,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19015,Boone ,B19126_007,47634,19967,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19015,Boone ,B19126_010,26821,10421,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19017,Bremer ,B19126_001,73103,2843,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19017,Bremer ,B19126_003,86653,4933,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19017,Bremer ,B19126_007,34397,14298,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19017,Bremer ,B19126_010,25179,6850,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19019,Buchanan ,B19126_001,66134,3220,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19019,Buchanan ,B19126_003,74311,5124,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19019,Buchanan ,B19126_007,40694,5064,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
